exp_name,sample,accession,lane,organism
RD7_seq1_RPE1_mRNA_22_2_S78,SRX15542477,SRR19489721,L003,Homo sapiens
RD7_seq1_RPE1_mRNA_22_2_S78,SRX15542477,SRR19489724,L002,Homo sapiens
RD7_seq1_RPE1_mRNA_22_2_S78,SRX15542477,SRR19489727,L004,Homo sapiens
RD7_seq1_RPE1_mRNA_24_2_S80,SRX15542497,SRR19489701,L001,Homo sapiens
RD7_seq1_RPE1_mRNA_24_2_S80,SRX15542497,SRR19489704,L002,Homo sapiens
RD7_seq1_RPE1_mRNA_24_2_S80,SRX15542497,SRR19489692,L004,Homo sapiens
RD7_seq1_RPE1_mRNA_24_2_S80,SRX15542497,SRR19489707,L003,Homo sapiens
RD7_seq1_RPE1_mRNA_24_4_S192,SRX15542499,SRR19489705,L001,Homo sapiens
RD7_seq1_RPE1_mRNA_24_4_S192,SRX15542499,SRR19489703,L003,Homo sapiens
RD7_seq1_RPE1_mRNA_24_4_S192,SRX15542499,SRR19489699,L002,Homo sapiens
RD7_seq1_RPE1_mRNA_24_4_S192,SRX15542499,SRR19489695,L004,Homo sapiens
KD8_seq1_p3_mRNA_93_S94,SRX15542581,SRR19489620,L004,Homo sapiens
KD8_seq1_p3_mRNA_93_S94,SRX15542581,SRR19489621,L003,Homo sapiens
KD8_seq1_p3_mRNA_93_S94,SRX15542581,SRR19489622,L002,Homo sapiens
KD8_seq1_p3_mRNA_93_S94,SRX15542581,SRR19489623,L001,Homo sapiens
KD8_seq2_p3_mRNA_93_S94,SRX15542585,SRR19489617,L001,Homo sapiens
KD8_seq2_p3_mRNA_93_S94,SRX15542585,SRR19489616,L004,Homo sapiens
KD8_seq2_p3_mRNA_93_S94,SRX15542585,SRR19489619,L003,Homo sapiens
KD8_seq2_p3_mRNA_93_S94,SRX15542585,SRR19489618,L002,Homo sapiens
RD7_seq1_RPE1_mRNA_27_1_S27,SRX15549482,SRR19497469,L003,Homo sapiens
RD7_seq1_RPE1_mRNA_27_1_S27,SRX15549482,SRR19497496,L004,Homo sapiens
RD7_seq1_RPE1_mRNA_27_1_S27,SRX15549482,SRR19496816,L001,Homo sapiens
RD7_seq1_RPE1_mRNA_27_1_S27,SRX15549482,SRR19497012,L002,Homo sapiens
RD7_seq1_RPE1_mRNA_27_2_S83,SRX15549483,SRR19497011,L002,Homo sapiens
RD7_seq1_RPE1_mRNA_27_2_S83,SRX15549483,SRR19496773,L001,Homo sapiens
RD7_seq1_RPE1_mRNA_27_2_S83,SRX15549483,SRR19496842,L004,Homo sapiens
RD7_seq1_RPE1_mRNA_27_2_S83,SRX15549483,SRR19497256,L003,Homo sapiens
RD7_seq1_RPE1_mRNA_30_3_S114,SRX15549484,SRR19496958,L002,Homo sapiens
RD7_seq1_RPE1_mRNA_30_3_S114,SRX15549484,SRR19496998,L004,Homo sapiens
RD7_seq1_RPE1_mRNA_30_3_S114,SRX15549484,SRR19497005,L001,Homo sapiens
RD7_seq1_RPE1_mRNA_30_3_S114,SRX15549484,SRR19497010,L003,Homo sapiens
RD7_seq1_RPE1_mRNA_30_4_S170,SRX15549485,SRR19496997,L004,Homo sapiens
RD7_seq1_RPE1_mRNA_30_4_S170,SRX15549485,SRR19497006,L001,Homo sapiens
RD7_seq1_RPE1_mRNA_30_4_S170,SRX15549485,SRR19497009,L003,Homo sapiens
RD7_seq1_RPE1_mRNA_30_4_S170,SRX15549485,SRR19496951,L002,Homo sapiens
RD7_seq1_RPE1_mRNA_30_1_S2,SRX15549486,SRR19496942,L003,Homo sapiens
RD7_seq1_RPE1_mRNA_30_1_S2,SRX15549486,SRR19497001,L004,Homo sapiens
RD7_seq1_RPE1_mRNA_30_1_S2,SRX15549486,SRR19497008,L002,Homo sapiens
RD7_seq1_RPE1_mRNA_30_1_S2,SRX15549486,SRR19497007,L001,Homo sapiens
RD7_seq1_RPE1_mRNA_30_2_S58,SRX15549490,SRR19496999,L001,Homo sapiens
RD7_seq1_RPE1_mRNA_30_2_S58,SRX15549490,SRR19497003,L002,Homo sapiens
RD7_seq1_RPE1_mRNA_30_2_S58,SRX15549490,SRR19497004,L004,Homo sapiens
RD7_seq1_RPE1_mRNA_30_2_S58,SRX15549490,SRR19497002,L003,Homo sapiens
RD7_seq1_RPE1_mRNA_27_4_S195,SRX15549494,SRR19497685,L003,Homo sapiens
RD7_seq1_RPE1_mRNA_27_4_S195,SRX15549494,SRR19497427,L004,Homo sapiens
RD7_seq1_RPE1_mRNA_27_4_S195,SRX15549494,SRR19496762,L002,Homo sapiens
RD7_seq1_RPE1_mRNA_27_4_S195,SRX15549494,SRR19497000,L001,Homo sapiens
RD7_seq1_RPE1_mRNA_55_3_S139,SRX15549508,SRR19496978,L001,Homo sapiens
RD7_seq1_RPE1_mRNA_55_3_S139,SRX15549508,SRR19496981,L003,Homo sapiens
RD7_seq1_RPE1_mRNA_55_3_S139,SRX15549508,SRR19496985,L002,Homo sapiens
RD7_seq1_RPE1_mRNA_55_3_S139,SRX15549508,SRR19496986,L004,Homo sapiens
RD7_seq1_RPE1_mRNA_55_1_S27,SRX15549510,SRR19496984,L002,Homo sapiens
RD7_seq1_RPE1_mRNA_55_1_S27,SRX15549510,SRR19496977,L001,Homo sapiens
RD7_seq1_RPE1_mRNA_55_1_S27,SRX15549510,SRR19496967,L004,Homo sapiens
RD7_seq1_RPE1_mRNA_55_1_S27,SRX15549510,SRR19496983,L003,Homo sapiens
RD7_seq1_RPE1_mRNA_55_4_S195,SRX15549512,SRR19497257,L001,Homo sapiens
RD7_seq1_RPE1_mRNA_55_4_S195,SRX15549512,SRR19496982,L004,Homo sapiens
RD7_seq1_RPE1_mRNA_55_4_S195,SRX15549512,SRR19496966,L003,Homo sapiens
RD7_seq1_RPE1_mRNA_55_4_S195,SRX15549512,SRR19496968,L002,Homo sapiens
RD7_seq1_RPE1_mRNA_55_2_S83,SRX15549515,SRR19496979,L004,Homo sapiens
RD7_seq1_RPE1_mRNA_55_2_S83,SRX15549515,SRR19496969,L001,Homo sapiens
RD7_seq1_RPE1_mRNA_55_2_S83,SRX15549515,SRR19497278,L002,Homo sapiens
RD7_seq1_RPE1_mRNA_55_2_S83,SRX15549515,SRR19497258,L003,Homo sapiens
RD7_seq1_RPE1_mRNA_32_1_S4,SRX15549556,SRR19496930,L001,Homo sapiens
RD7_seq1_RPE1_mRNA_32_1_S4,SRX15549556,SRR19496938,L002,Homo sapiens
RD7_seq1_RPE1_mRNA_32_1_S4,SRX15549556,SRR19496932,L003,Homo sapiens
RD7_seq1_RPE1_mRNA_32_1_S4,SRX15549556,SRR19497676,L004,Homo sapiens
RD7_seq1_RPE1_mRNA_32_4_S172,SRX15549557,SRR19496935,L003,Homo sapiens
RD7_seq1_RPE1_mRNA_32_4_S172,SRX15549557,SRR19496937,L002,Homo sapiens
RD7_seq1_RPE1_mRNA_32_4_S172,SRX15549557,SRR19497674,L004,Homo sapiens
RD7_seq1_RPE1_mRNA_32_4_S172,SRX15549557,SRR19497236,L001,Homo sapiens
RD7_seq1_RPE1_mRNA_32_3_S116,SRX15549558,SRR19497238,L001,Homo sapiens
RD7_seq1_RPE1_mRNA_32_3_S116,SRX15549558,SRR19496933,L003,Homo sapiens
RD7_seq1_RPE1_mRNA_32_3_S116,SRX15549558,SRR19497675,L004,Homo sapiens
RD7_seq1_RPE1_mRNA_32_3_S116,SRX15549558,SRR19496936,L002,Homo sapiens
RD7_seq1_RPE1_mRNA_32_2_S60,SRX15549563,SRR19497673,L004,Homo sapiens
RD7_seq1_RPE1_mRNA_32_2_S60,SRX15549563,SRR19496929,L002,Homo sapiens
RD7_seq1_RPE1_mRNA_32_2_S60,SRX15549563,SRR19496931,L003,Homo sapiens
RD7_seq1_RPE1_mRNA_32_2_S60,SRX15549563,SRR19497677,L001,Homo sapiens
RD7_seq1_RPE1_mRNA_35_3_S119,SRX15549591,SRR19496903,L003,Homo sapiens
RD7_seq1_RPE1_mRNA_35_3_S119,SRX15549591,SRR19496901,L002,Homo sapiens
RD7_seq1_RPE1_mRNA_35_3_S119,SRX15549591,SRR19497217,L004,Homo sapiens
RD7_seq1_RPE1_mRNA_35_3_S119,SRX15549591,SRR19497212,L001,Homo sapiens
RD7_seq1_RPE1_mRNA_35_1_S7,SRX15549592,SRR19497218,L004,Homo sapiens
RD7_seq1_RPE1_mRNA_35_1_S7,SRX15549592,SRR19496902,L002,Homo sapiens
RD7_seq1_RPE1_mRNA_35_1_S7,SRX15549592,SRR19497207,L003,Homo sapiens
RD7_seq1_RPE1_mRNA_35_1_S7,SRX15549592,SRR19497210,L001,Homo sapiens
RD7_seq1_RPE1_mRNA_36_4_S176,SRX15549594,SRR19497464,L004,Homo sapiens
RD7_seq1_RPE1_mRNA_36_4_S176,SRX15549594,SRR19496899,L001,Homo sapiens
RD7_seq1_RPE1_mRNA_36_4_S176,SRX15549594,SRR19497457,L003,Homo sapiens
RD7_seq1_RPE1_mRNA_36_4_S176,SRX15549594,SRR19496900,L002,Homo sapiens
RD7_seq1_RPE1_mRNA_36_3_S120,SRX15549596,SRR19497460,L001,Homo sapiens
RD7_seq1_RPE1_mRNA_36_3_S120,SRX15549596,SRR19496896,L002,Homo sapiens
RD7_seq1_RPE1_mRNA_36_3_S120,SRX15549596,SRR19496898,L003,Homo sapiens
RD7_seq1_RPE1_mRNA_36_3_S120,SRX15549596,SRR19497467,L004,Homo sapiens
RD7_seq1_RPE1_mRNA_36_1_S8,SRX15549597,SRR19497456,L001,Homo sapiens
RD7_seq1_RPE1_mRNA_36_1_S8,SRX15549597,SRR19496897,L002,Homo sapiens
RD7_seq1_RPE1_mRNA_36_1_S8,SRX15549597,SRR19497465,L004,Homo sapiens
RD7_seq1_RPE1_mRNA_36_1_S8,SRX15549597,SRR19496894,L003,Homo sapiens
RD7_seq1_RPE1_mRNA_36_2_S64,SRX15549599,SRR19497463,L001,Homo sapiens
RD7_seq1_RPE1_mRNA_36_2_S64,SRX15549599,SRR19497470,L002,Homo sapiens
RD7_seq1_RPE1_mRNA_36_2_S64,SRX15549599,SRR19496895,L004,Homo sapiens
RD7_seq1_RPE1_mRNA_36_2_S64,SRX15549599,SRR19497466,L003,Homo sapiens
RD7_seq1_RPE1_mRNA_28_4_S196,SRX15549601,SRR19497610,L004,Homo sapiens
RD7_seq1_RPE1_mRNA_28_4_S196,SRX15549601,SRR19497137,L002,Homo sapiens
RD7_seq1_RPE1_mRNA_28_4_S196,SRX15549601,SRR19496893,L003,Homo sapiens
RD7_seq1_RPE1_mRNA_28_4_S196,SRX15549601,SRR19497591,L001,Homo sapiens
RD7_seq1_RPE1_mRNA_42_3_S126,SRX15549602,SRR19496892,L002,Homo sapiens
RD7_seq1_RPE1_mRNA_42_3_S126,SRX15549602,SRR19497567,L001,Homo sapiens
RD7_seq1_RPE1_mRNA_42_3_S126,SRX15549602,SRR19496872,L004,Homo sapiens
RD7_seq1_RPE1_mRNA_42_3_S126,SRX15549602,SRR19497569,L003,Homo sapiens
RD7_seq1_RPE1_mRNA_41_4_S181,SRX15549613,SRR19496881,L001,Homo sapiens
RD7_seq1_RPE1_mRNA_41_4_S181,SRX15549613,SRR19497144,L004,Homo sapiens
RD7_seq1_RPE1_mRNA_41_4_S181,SRX15549613,SRR19497140,L002,Homo sapiens
RD7_seq1_RPE1_mRNA_41_4_S181,SRX15549613,SRR19497138,L003,Homo sapiens
RD7_seq1_RPE1_mRNA_28_3_S140,SRX15549614,SRR19496880,L004,Homo sapiens
RD7_seq1_RPE1_mRNA_28_3_S140,SRX15549614,SRR19497197,L002,Homo sapiens
RD7_seq1_RPE1_mRNA_28_3_S140,SRX15549614,SRR19497599,L003,Homo sapiens
RD7_seq1_RPE1_mRNA_28_3_S140,SRX15549614,SRR19497165,L001,Homo sapiens
RD7_seq1_RPE1_mRNA_42_2_S70,SRX15549616,SRR19496878,L001,Homo sapiens
RD7_seq1_RPE1_mRNA_42_2_S70,SRX15549616,SRR19496871,L004,Homo sapiens
RD7_seq1_RPE1_mRNA_42_2_S70,SRX15549616,SRR19497553,L003,Homo sapiens
RD7_seq1_RPE1_mRNA_42_2_S70,SRX15549616,SRR19496873,L002,Homo sapiens
RD7_seq1_RPE1_mRNA_41_2_S69,SRX15549617,SRR19496877,L002,Homo sapiens
RD7_seq1_RPE1_mRNA_41_2_S69,SRX15549617,SRR19497149,L004,Homo sapiens
RD7_seq1_RPE1_mRNA_41_2_S69,SRX15549617,SRR19497141,L001,Homo sapiens
RD7_seq1_RPE1_mRNA_41_2_S69,SRX15549617,SRR19497580,L003,Homo sapiens
RD7_seq1_RPE1_mRNA_41_3_S125,SRX15549618,SRR19496876,L001,Homo sapiens
RD7_seq1_RPE1_mRNA_41_3_S125,SRX15549618,SRR19497145,L004,Homo sapiens
RD7_seq1_RPE1_mRNA_41_3_S125,SRX15549618,SRR19497142,L002,Homo sapiens
RD7_seq1_RPE1_mRNA_41_3_S125,SRX15549618,SRR19497139,L003,Homo sapiens
RD7_seq1_RPE1_mRNA_41_1_S13,SRX15549619,SRR19496875,L002,Homo sapiens
RD7_seq1_RPE1_mRNA_41_1_S13,SRX15549619,SRR19497136,L003,Homo sapiens
RD7_seq1_RPE1_mRNA_41_1_S13,SRX15549619,SRR19497143,L001,Homo sapiens
RD7_seq1_RPE1_mRNA_41_1_S13,SRX15549619,SRR19497147,L004,Homo sapiens
RD7_seq1_RPE1_mRNA_42_1_S14,SRX15549620,SRR19497570,L001,Homo sapiens
RD7_seq1_RPE1_mRNA_42_1_S14,SRX15549620,SRR19497568,L002,Homo sapiens
RD7_seq1_RPE1_mRNA_42_1_S14,SRX15549620,SRR19497566,L003,Homo sapiens
RD7_seq1_RPE1_mRNA_42_1_S14,SRX15549620,SRR19496874,L004,Homo sapiens
RD7_seq1_RPE1_mRNA_42_4_S182,SRX15549624,SRR19497552,L004,Homo sapiens
RD7_seq1_RPE1_mRNA_42_4_S182,SRX15549624,SRR19497565,L001,Homo sapiens
RD7_seq1_RPE1_mRNA_42_4_S182,SRX15549624,SRR19497571,L003,Homo sapiens
RD7_seq1_RPE1_mRNA_42_4_S182,SRX15549624,SRR19496870,L002,Homo sapiens
RD7_seq1_RPE1_mRNA_44_4_S184,SRX15549625,SRR19497107,L004,Homo sapiens
RD7_seq1_RPE1_mRNA_44_4_S184,SRX15549625,SRR19496864,L001,Homo sapiens
RD7_seq1_RPE1_mRNA_44_4_S184,SRX15549625,SRR19496866,L002,Homo sapiens
RD7_seq1_RPE1_mRNA_44_4_S184,SRX15549625,SRR19496869,L003,Homo sapiens
RD7_seq1_RPE1_mRNA_44_1_S16,SRX15549626,SRR19496862,L002,Homo sapiens
RD7_seq1_RPE1_mRNA_44_1_S16,SRX15549626,SRR19496865,L003,Homo sapiens
RD7_seq1_RPE1_mRNA_44_1_S16,SRX15549626,SRR19496868,L001,Homo sapiens
RD7_seq1_RPE1_mRNA_44_1_S16,SRX15549626,SRR19497111,L004,Homo sapiens
RD7_seq1_RPE1_mRNA_44_2_S72,SRX15549627,SRR19496867,L004,Homo sapiens
RD7_seq1_RPE1_mRNA_44_2_S72,SRX15549627,SRR19496849,L002,Homo sapiens
RD7_seq1_RPE1_mRNA_44_2_S72,SRX15549627,SRR19497109,L001,Homo sapiens
RD7_seq1_RPE1_mRNA_44_2_S72,SRX15549627,SRR19497104,L003,Homo sapiens
RD7_seq1_RPE1_mRNA_45_2_S73,SRX15549635,SRR19497383,L004,Homo sapiens
RD7_seq1_RPE1_mRNA_45_2_S73,SRX15549635,SRR19497396,L003,Homo sapiens
RD7_seq1_RPE1_mRNA_45_2_S73,SRX15549635,SRR19496859,L001,Homo sapiens
RD7_seq1_RPE1_mRNA_45_2_S73,SRX15549635,SRR19497392,L002,Homo sapiens
RD7_seq1_RPE1_mRNA_45_1_S17,SRX15549636,SRR19497385,L002,Homo sapiens
RD7_seq1_RPE1_mRNA_45_1_S17,SRX15549636,SRR19497384,L003,Homo sapiens
RD7_seq1_RPE1_mRNA_45_1_S17,SRX15549636,SRR19496858,L004,Homo sapiens
RD7_seq1_RPE1_mRNA_45_1_S17,SRX15549636,SRR19496829,L001,Homo sapiens
RD7_seq1_RPE1_mRNA_46_2_S74,SRX15549660,SRR19497368,L004,Homo sapiens
RD7_seq1_RPE1_mRNA_46_2_S74,SRX15549660,SRR19497354,L003,Homo sapiens
RD7_seq1_RPE1_mRNA_46_2_S74,SRX15549660,SRR19496822,L001,Homo sapiens
RD7_seq1_RPE1_mRNA_46_2_S74,SRX15549660,SRR19496834,L002,Homo sapiens
RD7_seq1_RPE1_mRNA_46_3_S130,SRX15549662,SRR19496832,L004,Homo sapiens
RD7_seq1_RPE1_mRNA_46_3_S130,SRX15549662,SRR19497372,L001,Homo sapiens
RD7_seq1_RPE1_mRNA_46_3_S130,SRX15549662,SRR19497371,L003,Homo sapiens
RD7_seq1_RPE1_mRNA_46_3_S130,SRX15549662,SRR19497369,L002,Homo sapiens
RD7_seq1_RPE1_mRNA_46_4_S186,SRX15549663,SRR19497370,L004,Homo sapiens
RD7_seq1_RPE1_mRNA_46_4_S186,SRX15549663,SRR19497355,L002,Homo sapiens
RD7_seq1_RPE1_mRNA_46_4_S186,SRX15549663,SRR19496824,L001,Homo sapiens
RD7_seq1_RPE1_mRNA_46_4_S186,SRX15549663,SRR19496831,L003,Homo sapiens
RD7_seq1_RPE1_mRNA_45_4_S185,SRX15549664,SRR19496830,L004,Homo sapiens
RD7_seq1_RPE1_mRNA_45_4_S185,SRX15549664,SRR19497391,L002,Homo sapiens
RD7_seq1_RPE1_mRNA_45_4_S185,SRX15549664,SRR19497390,L001,Homo sapiens
RD7_seq1_RPE1_mRNA_45_4_S185,SRX15549664,SRR19497394,L003,Homo sapiens
RD7_seq1_RPE1_mRNA_46_1_S18,SRX15549666,SRR19496825,L003,Homo sapiens
RD7_seq1_RPE1_mRNA_46_1_S18,SRX15549666,SRR19497374,L004,Homo sapiens
RD7_seq1_RPE1_mRNA_46_1_S18,SRX15549666,SRR19496823,L002,Homo sapiens
RD7_seq1_RPE1_mRNA_46_1_S18,SRX15549666,SRR19496828,L001,Homo sapiens
RD7_seq1_RPE1_mRNA_45_3_S129,SRX15549667,SRR19497386,L001,Homo sapiens
RD7_seq1_RPE1_mRNA_45_3_S129,SRX15549667,SRR19497395,L004,Homo sapiens
RD7_seq1_RPE1_mRNA_45_3_S129,SRX15549667,SRR19496827,L002,Homo sapiens
RD7_seq1_RPE1_mRNA_45_3_S129,SRX15549667,SRR19497382,L003,Homo sapiens
RD7_seq1_RPE1_mRNA_51_1_S23,SRX15549679,SRR19496815,L003,Homo sapiens
RD7_seq1_RPE1_mRNA_51_1_S23,SRX15549679,SRR19497279,L004,Homo sapiens
RD7_seq1_RPE1_mRNA_51_1_S23,SRX15549679,SRR19496811,L002,Homo sapiens
RD7_seq1_RPE1_mRNA_51_1_S23,SRX15549679,SRR19497073,L001,Homo sapiens
RD7_seq1_RPE1_mRNA_51_3_S135,SRX15549680,SRR19497071,L001,Homo sapiens
RD7_seq1_RPE1_mRNA_51_3_S135,SRX15549680,SRR19497282,L004,Homo sapiens
RD7_seq1_RPE1_mRNA_51_3_S135,SRX15549680,SRR19497070,L003,Homo sapiens
RD7_seq1_RPE1_mRNA_51_3_S135,SRX15549680,SRR19496814,L002,Homo sapiens
RD7_seq1_RPE1_mRNA_51_4_S191,SRX15549681,SRR19497068,L003,Homo sapiens
RD7_seq1_RPE1_mRNA_51_4_S191,SRX15549681,SRR19496813,L002,Homo sapiens
RD7_seq1_RPE1_mRNA_51_4_S191,SRX15549681,SRR19497280,L004,Homo sapiens
RD7_seq1_RPE1_mRNA_51_4_S191,SRX15549681,SRR19497072,L001,Homo sapiens
RD7_seq1_RPE1_mRNA_29_3_S113,SRX15549682,SRR19497322,L002,Homo sapiens
RD7_seq1_RPE1_mRNA_29_3_S113,SRX15549682,SRR19496812,L001,Homo sapiens
RD7_seq1_RPE1_mRNA_29_3_S113,SRX15549682,SRR19497307,L004,Homo sapiens
RD7_seq1_RPE1_mRNA_29_3_S113,SRX15549682,SRR19497094,L003,Homo sapiens
RD7_seq1_RPE1_mRNA_52_3_S136,SRX15549685,SRR19497051,L002,Homo sapiens
RD7_seq1_RPE1_mRNA_52_3_S136,SRX15549685,SRR19496805,L001,Homo sapiens
RD7_seq1_RPE1_mRNA_52_3_S136,SRX15549685,SRR19496799,L003,Homo sapiens
RD7_seq1_RPE1_mRNA_52_3_S136,SRX15549685,SRR19496809,L004,Homo sapiens
RD7_seq1_RPE1_mRNA_52_1_S24,SRX15549686,SRR19496808,L004,Homo sapiens
RD7_seq1_RPE1_mRNA_52_1_S24,SRX15549686,SRR19496801,L001,Homo sapiens
RD7_seq1_RPE1_mRNA_52_1_S24,SRX15549686,SRR19496798,L002,Homo sapiens
RD7_seq1_RPE1_mRNA_52_1_S24,SRX15549686,SRR19497052,L003,Homo sapiens
RD7_seq1_RPE1_mRNA_52_2_S80,SRX15549687,SRR19496807,L003,Homo sapiens
RD7_seq1_RPE1_mRNA_52_2_S80,SRX15549687,SRR19496806,L002,Homo sapiens
RD7_seq1_RPE1_mRNA_52_2_S80,SRX15549687,SRR19496803,L004,Homo sapiens
RD7_seq1_RPE1_mRNA_52_2_S80,SRX15549687,SRR19497045,L001,Homo sapiens
RD7_seq1_RPE1_mRNA_52_4_S192,SRX15549690,SRR19496804,L001,Homo sapiens
RD7_seq1_RPE1_mRNA_52_4_S192,SRX15549690,SRR19496800,L003,Homo sapiens
RD7_seq1_RPE1_mRNA_52_4_S192,SRX15549690,SRR19497053,L002,Homo sapiens
RD7_seq1_RPE1_mRNA_52_4_S192,SRX15549690,SRR19497046,L004,Homo sapiens
RD7_seq1_RPE1_mRNA_53_4_S193,SRX15549697,SRR19496797,L001,Homo sapiens
RD7_seq1_RPE1_mRNA_53_4_S193,SRX15549697,SRR19497735,L002,Homo sapiens
RD7_seq1_RPE1_mRNA_53_4_S193,SRX15549697,SRR19497042,L004,Homo sapiens
RD7_seq1_RPE1_mRNA_53_4_S193,SRX15549697,SRR19496795,L003,Homo sapiens
RD7_seq1_RPE1_mRNA_53_2_S81,SRX15549698,SRR19496784,L004,Homo sapiens
RD7_seq1_RPE1_mRNA_53_2_S81,SRX15549698,SRR19497031,L002,Homo sapiens
RD7_seq1_RPE1_mRNA_53_2_S81,SRX15549698,SRR19496796,L003,Homo sapiens
RD7_seq1_RPE1_mRNA_53_2_S81,SRX15549698,SRR19497734,L001,Homo sapiens
RD7_seq1_RPE1_mRNA_53_1_S25,SRX15549700,SRR19496786,L002,Homo sapiens
RD7_seq1_RPE1_mRNA_53_1_S25,SRX15549700,SRR19496785,L001,Homo sapiens
RD7_seq1_RPE1_mRNA_53_1_S25,SRX15549700,SRR19496788,L003,Homo sapiens
RD7_seq1_RPE1_mRNA_53_1_S25,SRX15549700,SRR19496794,L004,Homo sapiens
RD7_seq1_RPE1_mRNA_53_3_S137,SRX15549701,SRR19497043,L002,Homo sapiens
RD7_seq1_RPE1_mRNA_53_3_S137,SRX15549701,SRR19497030,L001,Homo sapiens
RD7_seq1_RPE1_mRNA_53_3_S137,SRX15549701,SRR19496787,L004,Homo sapiens
RD7_seq1_RPE1_mRNA_53_3_S137,SRX15549701,SRR19496793,L003,Homo sapiens
RD7_seq1_RPE1_mRNA_31_2_S59,SRX15549731,SRR19497500,L001,Homo sapiens
RD7_seq1_RPE1_mRNA_31_2_S59,SRX15549731,SRR19496763,L004,Homo sapiens
RD7_seq1_RPE1_mRNA_31_2_S59,SRX15549731,SRR19497692,L002,Homo sapiens
RD7_seq1_RPE1_mRNA_31_2_S59,SRX15549731,SRR19497497,L003,Homo sapiens
RD7_seq1_RPE1_mRNA_31_1_S3,SRX15549733,SRR19496761,L004,Homo sapiens
RD7_seq1_RPE1_mRNA_31_1_S3,SRX15549733,SRR19497501,L001,Homo sapiens
RD7_seq1_RPE1_mRNA_31_1_S3,SRX15549733,SRR19497495,L003,Homo sapiens
RD7_seq1_RPE1_mRNA_31_1_S3,SRX15549733,SRR19497691,L002,Homo sapiens
RD7_seq1_RPE1_mRNA_31_4_S171,SRX15549734,SRR19497499,L003,Homo sapiens
RD7_seq1_RPE1_mRNA_31_4_S171,SRX15549734,SRR19497503,L002,Homo sapiens
RD7_seq1_RPE1_mRNA_31_4_S171,SRX15549734,SRR19497679,L001,Homo sapiens
RD7_seq1_RPE1_mRNA_31_4_S171,SRX15549734,SRR19496760,L004,Homo sapiens
RD7_seq1_RPE1_mRNA_31_3_S115,SRX15549735,SRR19497678,L001,Homo sapiens
RD7_seq1_RPE1_mRNA_31_3_S115,SRX15549735,SRR19497498,L003,Homo sapiens
RD7_seq1_RPE1_mRNA_31_3_S115,SRX15549735,SRR19497502,L002,Homo sapiens
RD7_seq1_RPE1_mRNA_31_3_S115,SRX15549735,SRR19496759,L004,Homo sapiens
RD7_seq1_RPE1_mRNA_49_3_S133,SRX15549738,SRR19497316,L001,Homo sapiens
RD7_seq1_RPE1_mRNA_49_3_S133,SRX15549738,SRR19497308,L003,Homo sapiens
RD7_seq1_RPE1_mRNA_49_3_S133,SRX15549738,SRR19497081,L002,Homo sapiens
RD7_seq1_RPE1_mRNA_49_3_S133,SRX15549738,SRR19497246,L004,Homo sapiens
RD7_seq1_RPE1_mRNA_33_3_S117,SRX15549745,SRR19497223,L004,Homo sapiens
RD7_seq1_RPE1_mRNA_33_3_S117,SRX15549745,SRR19497661,L003,Homo sapiens
RD7_seq1_RPE1_mRNA_33_3_S117,SRX15549745,SRR19497239,L002,Homo sapiens
RD7_seq1_RPE1_mRNA_33_3_S117,SRX15549745,SRR19497230,L001,Homo sapiens
RD7_seq1_RPE1_mRNA_33_1_S5,SRX15549750,SRR19497662,L001,Homo sapiens
RD7_seq1_RPE1_mRNA_33_1_S5,SRX15549750,SRR19497226,L004,Homo sapiens
RD7_seq1_RPE1_mRNA_33_1_S5,SRX15549750,SRR19497229,L003,Homo sapiens
RD7_seq1_RPE1_mRNA_33_1_S5,SRX15549750,SRR19497234,L002,Homo sapiens
RD7_seq1_RPE1_mRNA_33_4_S173,SRX15549751,SRR19497233,L001,Homo sapiens
RD7_seq1_RPE1_mRNA_33_4_S173,SRX15549751,SRR19497222,L004,Homo sapiens
RD7_seq1_RPE1_mRNA_33_4_S173,SRX15549751,SRR19497663,L002,Homo sapiens
RD7_seq1_RPE1_mRNA_33_4_S173,SRX15549751,SRR19497660,L003,Homo sapiens
RD7_seq1_RPE1_mRNA_27_3_S139,SRX15549752,SRR19497232,L002,Homo sapiens
RD7_seq1_RPE1_mRNA_27_3_S139,SRX15549752,SRR19497310,L001,Homo sapiens
RD7_seq1_RPE1_mRNA_27_3_S139,SRX15549752,SRR19497671,L004,Homo sapiens
RD7_seq1_RPE1_mRNA_27_3_S139,SRX15549752,SRR19497561,L003,Homo sapiens
RD7_seq1_RPE1_mRNA_33_2_S61,SRX15549756,SRR19497224,L001,Homo sapiens
RD7_seq1_RPE1_mRNA_33_2_S61,SRX15549756,SRR19497228,L004,Homo sapiens
RD7_seq1_RPE1_mRNA_33_2_S61,SRX15549756,SRR19497227,L002,Homo sapiens
RD7_seq1_RPE1_mRNA_33_2_S61,SRX15549756,SRR19497225,L003,Homo sapiens
RD7_seq1_RPE1_mRNA_34_2_S62,SRX15549763,SRR19497647,L004,Homo sapiens
RD7_seq1_RPE1_mRNA_34_2_S62,SRX15549763,SRR19497484,L003,Homo sapiens
RD7_seq1_RPE1_mRNA_34_2_S62,SRX15549763,SRR19497487,L002,Homo sapiens
RD7_seq1_RPE1_mRNA_34_2_S62,SRX15549763,SRR19497221,L001,Homo sapiens
RD7_seq1_RPE1_mRNA_35_4_S175,SRX15549765,SRR19497219,L003,Homo sapiens
